"hotel_id","price","offer","offer_cat","year","month","weekend","holiday","nnights","scarce_room"
11151,413,1,"15-50% offer",2017,12,0,1,4,0
11151,129,1,"1-15% offer",2018,4,1,0,1,0
11151,129,1,"1-15% offer",2018,1,1,0,1,0
11151,129,1,"1-15% offer",2018,3,1,0,1,0
11151,125,1,"1-15% offer",2017,11,0,0,1,0
11151,129,1,"1-15% offer",2018,5,1,0,1,0
11152,344,0,"0% no offer",2018,6,1,0,1,0
11152,447,1,"15-50% offer",2017,12,0,1,4,0
11152,122,1,"1-15% offer",2017,12,0,1,1,0
11152,122,1,"1-15% offer",2017,11,1,0,1,0
11152,103,1,"15-50% offer",2018,3,1,0,1,0
11152,103,1,"15-50% offer",2018,1,1,0,1,0
11152,103,1,"15-50% offer",2018,2,1,0,1,0
11152,103,1,"15-50% offer",2018,5,1,0,1,0
11152,103,1,"15-50% offer",2018,4,1,0,1,0
11152,122,1,"1-15% offer",2017,11,0,0,1,0
11153,60,0,"0% no offer",2017,11,1,0,1,0
11153,233,0,"0% no offer",2017,12,0,1,4,0
11153,60,0,"0% no offer",2018,1,1,0,1,0
11153,60,0,"0% no offer",2017,11,0,0,1,0
11153,61,0,"0% no offer",2018,4,1,0,1,0
11153,61,0,"0% no offer",2018,5,1,0,1,0
11153,61,0,"0% no offer",2018,3,1,0,1,0
11153,61,0,"0% no offer",2018,2,1,0,1,0
11153,60,0,"0% no offer",2017,12,0,1,1,0
11153,97,0,"0% no offer",2018,6,1,0,1,0
11154,139,1,"1-15% offer",2017,12,0,1,4,0
11154,34,1,"1-15% offer",2017,12,0,1,1,0
11154,34,1,"1-15% offer",2017,11,0,0,1,0
11154,34,1,"1-15% offer",2017,11,1,0,1,0
11154,34,1,"1-15% offer",2018,5,1,0,1,0
11154,34,1,"1-15% offer",2018,1,1,0,1,0
11154,34,1,"1-15% offer",2018,4,1,0,1,0
11154,122,0,"0% no offer",2018,6,1,0,1,0
11154,34,1,"1-15% offer",2018,2,1,0,1,0
11154,34,1,"1-15% offer",2018,3,1,0,1,0
11155,100,1,"15-50% offer",2017,11,1,0,1,0
11155,100,1,"15-50% offer",2018,3,1,0,1,0
11155,100,1,"15-50% offer",2018,5,1,0,1,0
11155,125,0,"0% no offer",2017,11,0,0,1,0
11155,100,1,"15-50% offer",2018,4,1,0,1,0
11155,100,1,"15-50% offer",2018,2,1,0,1,0
11155,91,1,"15-50% offer",2017,12,0,1,1,0
11155,355,1,"15-50% offer",2017,12,0,1,4,0
11155,158,0,"0% no offer",2018,6,1,0,1,0
11155,100,1,"15-50% offer",2018,1,1,0,1,0
11156,79,1,"15-50% offer",2017,11,0,0,1,0
11156,289,1,"15-50% offer",2017,12,0,1,4,0
11156,67,1,"15-50% offer",2017,11,1,0,1,0
11156,76,1,"15-50% offer",2017,12,0,1,1,0
11157,23,0,"0% no offer",2018,2,1,0,1,0
11157,23,0,"0% no offer",2018,3,1,0,1,0
11157,95,0,"0% no offer",2017,12,0,1,4,0
11157,24,0,"0% no offer",2018,1,1,0,1,0
11157,23,0,"0% no offer",2018,4,1,0,1,0
11157,24,0,"0% no offer",2017,12,0,1,1,0
11157,17,1,"15-50% offer",2017,11,1,0,1,0
11157,17,1,"15-50% offer",2017,11,0,0,1,0
11157,23,0,"0% no offer",2018,5,1,0,1,0
11158,116,0,"0% no offer",2018,2,1,0,1,1
11158,116,0,"0% no offer",2018,4,1,0,1,1
11158,56,1,"1-15% offer",2017,12,0,1,1,1
11158,227,1,"1-15% offer",2017,12,0,1,4,1
11158,56,1,"1-15% offer",2017,11,1,0,1,1
11158,56,1,"1-15% offer",2017,11,0,0,1,1
11158,116,0,"0% no offer",2018,3,1,0,1,1
11158,56,1,"1-15% offer",2018,1,1,0,1,1
11158,116,0,"0% no offer",2018,5,1,0,1,1
11159,190,0,"0% no offer",2017,12,0,1,4,0
11159,41,0,"0% no offer",2017,11,1,0,1,0
11159,41,0,"0% no offer",2018,5,1,0,1,0
11159,62,0,"0% no offer",2018,6,1,0,1,0
11159,41,0,"0% no offer",2018,1,1,0,1,0
11159,41,0,"0% no offer",2018,2,1,0,1,0
11159,41,0,"0% no offer",2018,4,1,0,1,0
11159,53,0,"0% no offer",2017,11,0,0,1,0
11159,41,0,"0% no offer",2018,3,1,0,1,0
11159,51,0,"0% no offer",2017,12,0,1,1,0
11160,48,1,"15-50% offer",2018,1,1,0,1,0
11160,57,1,"1-15% offer",2017,12,0,1,1,0
11160,58,1,"1-15% offer",2017,11,0,0,1,0
11160,52,1,"15-50% offer",2017,11,1,0,1,0
11160,48,1,"15-50% offer",2018,2,1,0,1,0
11160,48,1,"15-50% offer",2018,4,1,0,1,0
11160,216,1,"1-15% offer",2017,12,0,1,4,1
11160,73,0,"0% no offer",2018,5,1,0,1,1
11160,48,1,"15-50% offer",2018,3,1,0,1,0
11161,55,0,"0% no offer",2018,4,1,0,1,0
11161,55,0,"0% no offer",2018,2,1,0,1,0
11161,213,0,"0% no offer",2017,12,0,1,4,0
11161,55,0,"0% no offer",2017,11,0,0,1,0
11161,55,0,"0% no offer",2018,1,1,0,1,0
11161,55,0,"0% no offer",2017,12,0,1,1,0
11161,55,0,"0% no offer",2017,11,1,0,1,0
11161,55,0,"0% no offer",2018,3,1,0,1,0
11162,93,0,"0% no offer",2018,5,1,0,1,0
11162,93,0,"0% no offer",2018,3,1,0,1,0
11162,93,0,"0% no offer",2018,4,1,0,1,0
11162,170,0,"0% no offer",2018,6,1,0,1,0
11163,55,0,"0% no offer",2017,11,1,0,1,1
11163,256,0,"0% no offer",2017,12,0,1,4,1
11163,67,0,"0% no offer",2017,11,0,0,1,1
11163,67,0,"0% no offer",2017,12,0,1,1,1
11164,72,0,"0% no offer",2018,4,1,0,1,1
11164,108,0,"0% no offer",2017,11,0,0,1,1
11164,72,0,"0% no offer",2018,2,1,0,1,1
11164,72,0,"0% no offer",2018,6,1,0,1,1
11164,72,0,"0% no offer",2018,5,1,0,1,1
11164,82,0,"0% no offer",2017,12,0,1,1,1
11164,61,1,"15-50% offer",2017,11,1,0,1,1
11164,72,0,"0% no offer",2018,3,1,0,1,1
11164,72,0,"0% no offer",2018,1,1,0,1,1
11164,330,0,"0% no offer",2017,12,0,1,4,1
11165,57,0,"0% no offer",2018,3,1,0,1,1
11165,57,0,"0% no offer",2018,5,1,0,1,1
11165,57,0,"0% no offer",2017,12,0,1,1,1
11165,230,0,"0% no offer",2017,12,0,1,4,1
11165,57,0,"0% no offer",2018,2,1,0,1,1
11165,57,0,"0% no offer",2017,11,0,0,1,1
11165,57,0,"0% no offer",2018,4,1,0,1,1
11165,57,0,"0% no offer",2018,1,1,0,1,1
11165,57,0,"0% no offer",2017,11,1,0,1,1
11165,67,0,"0% no offer",2018,6,1,0,1,1
11166,51,1,"15-50% offer",2017,11,1,0,1,0
11166,91,0,"0% no offer",2018,1,1,0,1,0
11166,91,0,"0% no offer",2018,2,1,0,1,0
11166,103,0,"0% no offer",2017,11,0,0,1,0
11166,239,1,"15-50% offer",2017,12,0,1,4,0
11166,91,0,"0% no offer",2018,4,1,0,1,0
11166,61,1,"15-50% offer",2017,12,0,1,1,0
11166,91,0,"0% no offer",2018,5,1,0,1,0
11166,91,0,"0% no offer",2018,3,1,0,1,0
11167,46,0,"0% no offer",2017,12,0,1,1,1
11167,181,0,"0% no offer",2017,12,0,1,4,1
11167,46,0,"0% no offer",2018,3,1,0,1,1
11167,49,0,"0% no offer",2017,11,1,0,1,1
11167,46,0,"0% no offer",2018,4,1,0,1,1
11167,46,0,"0% no offer",2018,1,1,0,1,1
11167,46,0,"0% no offer",2018,5,1,0,1,1
11167,46,0,"0% no offer",2018,2,1,0,1,1
11167,50,0,"0% no offer",2017,11,0,0,1,1
11168,41,0,"0% no offer",2018,4,1,0,1,1
11168,41,0,"0% no offer",2017,12,0,1,1,1
11168,41,0,"0% no offer",2018,5,1,0,1,1
11168,41,0,"0% no offer",2018,3,1,0,1,1
11168,41,0,"0% no offer",2017,11,1,0,1,1
11168,41,0,"0% no offer",2017,11,0,0,1,1
11168,41,0,"0% no offer",2018,2,1,0,1,1
11168,41,0,"0% no offer",2018,1,1,0,1,1
11168,165,0,"0% no offer",2017,12,0,1,4,1
11169,67,0,"0% no offer",2017,12,0,1,1,0
11169,262,0,"0% no offer",2017,12,0,1,4,0
11169,70,0,"0% no offer",2018,5,1,0,1,0
11169,70,0,"0% no offer",2018,3,1,0,1,0
11169,70,0,"0% no offer",2018,4,1,0,1,0
11169,70,0,"0% no offer",2018,2,1,0,1,0
11169,67,0,"0% no offer",2017,11,1,0,1,0
11169,69,0,"0% no offer",2017,11,0,0,1,0
11169,70,0,"0% no offer",2018,1,1,0,1,0
11170,317,0,"0% no offer",2017,12,0,1,4,1
11170,81,0,"0% no offer",2018,3,1,0,1,1
11170,81,0,"0% no offer",2018,4,1,0,1,1
11170,81,0,"0% no offer",2018,5,1,0,1,1
11170,93,0,"0% no offer",2018,6,1,0,1,1
11170,81,0,"0% no offer",2017,12,0,1,1,1
11170,81,0,"0% no offer",2018,1,1,0,1,1
11170,81,0,"0% no offer",2018,2,1,0,1,1
11171,44,1,"1-15% offer",2017,11,0,0,1,0
11171,42,1,"1-15% offer",2017,11,1,0,1,0
11171,44,1,"1-15% offer",2017,12,0,1,1,0
11171,176,1,"1-15% offer",2017,12,0,1,4,0
11172,22,1,"15-50% offer",2017,12,0,1,1,0
11172,22,1,"15-50% offer",2017,11,1,0,1,1
11172,26,0,"0% no offer",2017,11,0,0,1,1
11173,417,0,"0% no offer",2017,11,0,0,1,1
11173,417,0,"0% no offer",2017,12,0,1,1,1
11173,417,0,"0% no offer",2017,11,1,0,1,1
11174,771,1,"15-50% offer",2017,12,0,1,4,0
11174,310,0,"0% no offer",2017,11,0,0,1,0
11174,219,1,"15-50% offer",2018,5,1,0,1,0
11174,219,1,"15-50% offer",2017,11,1,0,1,0
11174,294,0,"0% no offer",2018,4,1,0,1,0
11174,219,1,"15-50% offer",2018,1,1,0,1,0
11174,192,1,"15-50% offer",2017,12,0,1,1,0
11174,219,1,"15-50% offer",2018,3,1,0,1,0
11174,219,1,"15-50% offer",2018,2,1,0,1,0
11175,365,1,"50%-75% offer",2017,12,0,1,1,0
11175,487,1,"15-50% offer",2018,5,1,0,1,0
11175,385,1,"15-50% offer",2018,1,1,0,1,0
11175,1169,0,"0% no offer",2017,12,0,1,4,0
11175,365,1,"50%-75% offer",2017,11,1,0,1,0
11175,365,1,"50%-75% offer",2018,4,1,0,1,0
11175,385,1,"15-50% offer",2018,2,1,0,1,0
11175,446,1,"15-50% offer",2017,11,0,0,1,0
11175,406,1,"15-50% offer",2018,3,1,0,1,0
11176,106,1,"15-50% offer",2017,11,1,0,1,1
11176,148,0,"0% no offer",2018,3,1,0,1,1
11176,144,0,"0% no offer",2017,11,0,0,1,1
11176,131,1,"1-15% offer",2018,2,1,0,1,1
11176,123,1,"15-50% offer",2017,12,0,1,1,1
11176,495,1,"1-15% offer",2017,12,0,1,4,1
11176,148,0,"0% no offer",2018,4,1,0,1,1
11176,131,1,"1-15% offer",2018,1,1,0,1,1
11177,300,1,"15-50% offer",2018,1,1,0,1,0
11177,264,1,"15-50% offer",2017,12,0,1,1,0
11177,300,1,"15-50% offer",2018,2,1,0,1,0
11177,323,1,"15-50% offer",2018,5,1,0,1,0
11177,276,1,"15-50% offer",2017,11,0,0,1,0
11177,300,1,"15-50% offer",2018,4,1,0,1,0
11177,300,1,"15-50% offer",2018,3,1,0,1,0
11177,1056,1,"15-50% offer",2017,12,0,1,4,0
11177,207,1,"50%-75% offer",2017,11,1,0,1,0
11178,182,1,"1-15% offer",2018,1,1,0,1,0
11178,182,1,"1-15% offer",2017,11,1,0,1,0
11178,248,0,"0% no offer",2017,11,0,0,1,1
11178,260,0,"0% no offer",2018,5,1,0,1,0
11178,877,0,"0% no offer",2017,12,0,1,4,0
11178,236,0,"0% no offer",2017,12,0,1,1,0
11178,182,1,"1-15% offer",2018,3,1,0,1,0
11178,204,0,"0% no offer",2018,4,1,0,1,0
11178,182,1,"1-15% offer",2018,2,1,0,1,0
11179,633,0,"0% no offer",2018,2,1,0,1,0
11179,2274,1,"15-50% offer",2017,12,0,1,4,0
11179,511,1,"15-50% offer",2018,4,1,0,1,0
11179,633,0,"0% no offer",2017,11,0,0,1,0
11179,633,0,"0% no offer",2018,1,1,0,1,0
11179,511,1,"15-50% offer",2017,11,1,0,1,0
11179,568,1,"15-50% offer",2017,12,0,1,1,0
11179,633,0,"0% no offer",2018,3,1,0,1,0
11180,189,1,"15-50% offer",2018,2,1,0,1,0
11180,314,0,"0% no offer",2017,11,0,0,1,1
11180,261,1,"1-15% offer",2018,5,1,0,1,0
11180,197,1,"15-50% offer",2018,4,1,0,1,0
11180,817,1,"15-50% offer",2017,12,0,1,4,0
11180,197,1,"15-50% offer",2017,11,1,0,1,0
11180,166,1,"15-50% offer",2018,1,1,0,1,0
11180,197,1,"15-50% offer",2018,3,1,0,1,0
11180,207,1,"15-50% offer",2017,12,0,1,1,0
11181,33,0,"0% no offer",2018,3,1,0,1,0
11181,33,0,"0% no offer",2018,5,1,0,1,0
11181,30,0,"0% no offer",2018,1,1,0,1,0
11181,34,0,"0% no offer",2017,11,0,0,1,1
11181,33,0,"0% no offer",2018,2,1,0,1,0
11181,33,0,"0% no offer",2017,12,0,1,1,0
11181,33,0,"0% no offer",2017,11,1,0,1,1
11181,33,0,"0% no offer",2018,4,1,0,1,0
11181,130,0,"0% no offer",2017,12,0,1,4,1
11182,182,1,"15-50% offer",2017,11,1,0,1,0
11182,229,1,"1-15% offer",2018,4,1,0,1,0
11182,229,1,"1-15% offer",2018,2,1,0,1,0
11182,229,1,"1-15% offer",2018,5,1,0,1,0
11182,229,1,"1-15% offer",2018,3,1,0,1,0
11182,1177,1,"15-50% offer",2017,12,0,1,4,0
11182,229,1,"1-15% offer",2018,1,1,0,1,0
11182,345,0,"0% no offer",2017,12,0,1,1,0
11182,264,0,"0% no offer",2017,11,0,0,1,0
11183,26,0,"0% no offer",2017,11,0,0,1,1
11183,26,0,"0% no offer",2018,3,1,0,1,1
11183,26,0,"0% no offer",2018,4,1,0,1,1
11183,28,0,"0% no offer",2018,6,1,0,1,1
11183,26,0,"0% no offer",2018,2,1,0,1,1
11183,26,0,"0% no offer",2018,1,1,0,1,1
11183,101,0,"0% no offer",2017,12,0,1,4,1
11183,28,0,"0% no offer",2017,11,1,0,1,1
11183,26,0,"0% no offer",2018,5,1,0,1,1
11183,25,0,"0% no offer",2017,12,0,1,1,1
11184,36,0,"0% no offer",2017,11,1,0,1,1
11184,28,0,"0% no offer",2018,6,1,0,1,1
11184,29,0,"0% no offer",2017,11,0,0,1,1
11184,28,0,"0% no offer",2018,3,1,0,1,1
11184,28,0,"0% no offer",2018,1,1,0,1,1
11184,28,0,"0% no offer",2018,4,1,0,1,1
11184,110,1,"1-15% offer",2017,12,0,1,4,1
11184,28,0,"0% no offer",2018,5,1,0,1,1
11184,28,0,"0% no offer",2018,2,1,0,1,1
11184,28,0,"0% no offer",2017,12,0,1,1,1
11185,66,1,"1-15% offer",2018,4,1,0,1,0
11185,73,0,"0% no offer",2017,11,0,0,1,0
11185,78,0,"0% no offer",2017,12,0,1,1,0
11185,310,0,"0% no offer",2018,6,1,0,1,0
11185,66,1,"1-15% offer",2018,3,1,0,1,0
11185,66,1,"1-15% offer",2018,2,1,0,1,0
11185,66,1,"1-15% offer",2018,5,1,0,1,0
11185,309,0,"0% no offer",2017,12,0,1,4,0
11185,61,1,"15-50% offer",2017,11,1,0,1,0
11185,66,1,"1-15% offer",2018,1,1,0,1,0
11186,436,0,"0% no offer",2017,12,0,1,4,1
11186,88,0,"0% no offer",2017,12,0,1,1,0
11186,53,1,"15-50% offer",2018,3,1,0,1,0
11186,91,0,"0% no offer",2017,11,0,0,1,1
11186,53,1,"15-50% offer",2017,11,1,0,1,1
11187,133,1,"15-50% offer",2018,5,1,0,1,0
11187,133,1,"15-50% offer",2018,1,1,0,1,0
11187,133,1,"15-50% offer",2018,4,1,0,1,0
11187,133,1,"15-50% offer",2018,2,1,0,1,0
11187,178,0,"0% no offer",2017,11,0,0,1,1
11187,133,1,"15-50% offer",2017,12,0,1,1,0
11187,148,1,"15-50% offer",2018,3,1,0,1,0
11187,489,1,"15-50% offer",2017,12,0,1,4,1
11187,133,1,"15-50% offer",2017,11,1,0,1,0
11188,151,0,"0% no offer",2018,3,1,0,1,1
11188,588,0,"0% no offer",2017,12,0,1,4,1
11188,151,0,"0% no offer",2018,4,1,0,1,1
11188,151,0,"0% no offer",2018,2,1,0,1,1
11188,151,0,"0% no offer",2017,11,1,0,1,1
11188,156,0,"0% no offer",2017,11,0,0,1,1
11188,151,0,"0% no offer",2017,12,0,1,1,1
11188,151,0,"0% no offer",2018,1,1,0,1,1
11189,31,1,"1-15% offer",2017,11,1,0,1,1
11189,35,1,"15-50% offer",2018,2,1,0,1,0
11189,65,0,"0% no offer",2018,4,1,0,1,0
11189,35,1,"15-50% offer",2018,1,1,0,1,0
11189,48,0,"0% no offer",2018,6,1,0,1,0
11189,35,1,"15-50% offer",2017,12,0,1,1,1
11189,34,1,"1-15% offer",2017,11,0,0,1,1
11189,65,0,"0% no offer",2018,5,1,0,1,0
11189,65,0,"0% no offer",2018,3,1,0,1,0
11189,138,1,"15-50% offer",2017,12,0,1,4,1
11190,61,1,"15-50% offer",2018,3,1,0,1,1
11190,188,1,"15-50% offer",2017,12,0,1,4,1
11190,61,1,"15-50% offer",2018,5,1,0,1,1
11190,63,1,"15-50% offer",2017,11,0,0,1,1
11190,61,1,"15-50% offer",2018,2,1,0,1,1
11190,47,1,"15-50% offer",2017,12,0,1,1,1
11190,61,1,"15-50% offer",2018,1,1,0,1,1
11190,47,1,"15-50% offer",2017,11,1,0,1,1
11190,61,1,"15-50% offer",2018,4,1,0,1,1
11191,103,0,"0% no offer",2018,3,1,0,1,0
11191,103,0,"0% no offer",2018,2,1,0,1,0
11191,522,0,"0% no offer",2017,12,0,1,4,0
11191,317,0,"0% no offer",2018,6,1,0,1,0
11191,103,0,"0% no offer",2018,4,1,0,1,0
11191,103,0,"0% no offer",2018,5,1,0,1,0
11191,103,0,"0% no offer",2018,1,1,0,1,0
11191,103,0,"0% no offer",2017,11,1,0,1,0
11191,134,0,"0% no offer",2017,12,0,1,1,0
11191,138,0,"0% no offer",2017,11,0,0,1,0
11192,46,0,"0% no offer",2018,4,1,0,1,1
11192,46,0,"0% no offer",2018,2,1,0,1,1
11192,46,0,"0% no offer",2018,5,1,0,1,1
11192,46,0,"0% no offer",2018,1,1,0,1,1
11192,259,0,"0% no offer",2017,12,0,1,4,1
11192,41,0,"0% no offer",2017,12,0,1,1,0
11192,75,0,"0% no offer",2018,6,1,0,1,1
11192,41,0,"0% no offer",2017,11,1,0,1,1
11192,46,0,"0% no offer",2018,3,1,0,1,1
11192,43,0,"0% no offer",2017,11,0,0,1,1
11193,196,1,"1-15% offer",2017,12,0,1,1,0
11193,196,1,"1-15% offer",2018,4,1,0,1,1
11193,730,1,"15-50% offer",2017,12,0,1,4,1
11193,196,1,"1-15% offer",2018,5,1,0,1,1
11193,196,1,"1-15% offer",2018,2,1,0,1,1
11193,162,1,"15-50% offer",2017,11,1,0,1,0
11193,201,1,"1-15% offer",2017,11,0,0,1,0
11193,196,1,"1-15% offer",2018,3,1,0,1,1
11194,77,1,"1-15% offer",2017,11,0,0,1,1
11194,52,1,"15-50% offer",2017,11,1,0,1,0
11194,60,1,"15-50% offer",2018,3,1,0,1,0
11194,52,1,"15-50% offer",2018,1,1,0,1,0
11194,375,0,"0% no offer",2018,6,1,0,1,0
11194,60,1,"15-50% offer",2018,4,1,0,1,0
11194,90,0,"0% no offer",2017,12,0,1,1,1
11194,313,1,"1-15% offer",2017,12,0,1,4,1
11194,60,1,"15-50% offer",2018,5,1,0,1,0
11194,60,1,"15-50% offer",2018,2,1,0,1,0
11195,43,0,"0% no offer",2017,12,0,1,1,1
11195,42,0,"0% no offer",2018,5,1,0,1,0
11195,39,0,"0% no offer",2018,4,1,0,1,1
11195,39,0,"0% no offer",2018,3,1,0,1,1
11195,39,0,"0% no offer",2018,2,1,0,1,1
11195,43,0,"0% no offer",2017,11,0,0,1,1
11195,39,0,"0% no offer",2018,1,1,0,1,1
11195,172,0,"0% no offer",2018,6,1,0,1,1
11195,46,0,"0% no offer",2017,11,1,0,1,1
11195,166,0,"0% no offer",2017,12,0,1,4,1
11196,94,0,"0% no offer",2018,2,1,0,1,0
11196,413,0,"0% no offer",2017,12,0,1,4,1
11196,94,0,"0% no offer",2018,5,1,0,1,0
11196,94,0,"0% no offer",2018,3,1,0,1,0
11196,103,0,"0% no offer",2017,12,0,1,1,1
11196,94,0,"0% no offer",2018,4,1,0,1,0
11196,103,0,"0% no offer",2017,11,0,0,1,1
11196,86,0,"0% no offer",2017,11,1,0,1,1
11196,94,0,"0% no offer",2018,1,1,0,1,0
11197,113,0,"0% no offer",2017,11,0,0,1,0
11197,88,1,"15-50% offer",2017,11,1,0,1,1
11197,375,1,"15-50% offer",2017,12,0,1,4,1
11197,85,1,"15-50% offer",2017,12,0,1,1,1
11198,45,0,"0% no offer",2018,1,1,0,1,1
11198,45,0,"0% no offer",2018,2,1,0,1,1
11198,45,0,"0% no offer",2018,4,1,0,1,1
11198,45,0,"0% no offer",2018,3,1,0,1,1
11198,36,0,"0% no offer",2017,11,1,0,1,1
11198,34,0,"0% no offer",2017,11,0,0,1,1
11198,33,0,"0% no offer",2017,12,0,1,1,1
11198,45,0,"0% no offer",2018,5,1,0,1,1
11199,373,1,"50%-75% offer",2018,2,1,0,1,0
11199,357,1,"50%-75% offer",2018,5,1,0,1,0
11199,324,1,"50%-75% offer",2017,11,1,0,1,0
11199,373,1,"50%-75% offer",2018,3,1,0,1,0
11199,324,1,"50%-75% offer",2018,1,1,0,1,0
11199,357,1,"50%-75% offer",2018,4,1,0,1,0
11199,365,1,"50%-75% offer",2017,12,0,1,1,0
11199,457,1,"15-50% offer",2017,11,0,0,1,0
11199,1421,1,"50%-75% offer",2017,12,0,1,4,0
11200,92,0,"0% no offer",2018,1,1,0,1,0
11200,110,0,"0% no offer",2018,5,1,0,1,0
11200,110,0,"0% no offer",2018,3,1,0,1,0
11200,168,0,"0% no offer",2017,11,0,0,1,0
11200,110,0,"0% no offer",2018,2,1,0,1,0
11200,106,0,"0% no offer",2017,11,1,0,1,0
11200,89,0,"0% no offer",2017,12,0,1,1,0
11200,375,0,"0% no offer",2017,12,0,1,4,0
11200,110,0,"0% no offer",2018,4,1,0,1,0
11201,51,0,"0% no offer",2018,4,1,0,1,1
11201,187,0,"0% no offer",2017,12,0,1,4,1
11201,55,0,"0% no offer",2018,5,1,0,1,1
11201,51,0,"0% no offer",2018,3,1,0,1,1
11201,51,0,"0% no offer",2018,2,1,0,1,1
11201,49,0,"0% no offer",2017,11,0,0,1,1
11201,51,0,"0% no offer",2018,1,1,0,1,1
11201,48,0,"0% no offer",2017,11,1,0,1,1
11201,48,0,"0% no offer",2017,12,0,1,1,1
11202,117,0,"0% no offer",2018,6,1,0,1,1
11202,41,1,"15-50% offer",2018,1,1,0,1,1
11202,39,1,"50%-75% offer",2018,4,1,0,1,1
11202,41,1,"15-50% offer",2018,3,1,0,1,1
11202,82,0,"0% no offer",2017,11,1,0,1,1
11202,41,1,"15-50% offer",2018,2,1,0,1,1
11202,331,0,"0% no offer",2017,12,0,1,4,1
11202,39,1,"50%-75% offer",2018,5,1,0,1,1
11202,82,0,"0% no offer",2017,12,0,1,1,1
11202,82,0,"0% no offer",2017,11,0,0,1,1
11203,83,0,"0% no offer",2018,5,1,0,1,1
11203,50,0,"0% no offer",2018,1,1,0,1,1
11203,51,0,"0% no offer",2018,2,1,0,1,1
11203,100,0,"0% no offer",2018,6,1,0,1,1
11203,66,0,"0% no offer",2018,4,1,0,1,1
11203,51,0,"0% no offer",2017,11,0,0,1,1
11203,50,0,"0% no offer",2017,11,1,0,1,1
11203,50,0,"0% no offer",2018,3,1,0,1,1
11203,50,0,"0% no offer",2017,12,0,1,1,1
11203,291,0,"0% no offer",2017,12,0,1,4,1
11204,233,1,"15-50% offer",2018,2,1,0,1,1
11204,141,1,"15-50% offer",2017,12,0,1,1,1
11204,1240,0,"0% no offer",2018,6,1,0,1,1
11204,233,1,"15-50% offer",2018,4,1,0,1,1
11204,404,0,"0% no offer",2018,5,1,0,1,0
11204,233,1,"15-50% offer",2018,3,1,0,1,1
11204,125,1,"15-50% offer",2017,11,1,0,1,1
11204,885,1,"15-50% offer",2017,12,0,1,4,1
11204,233,1,"15-50% offer",2018,1,1,0,1,1
11204,141,1,"15-50% offer",2017,11,0,0,1,1
11205,208,0,"0% no offer",2018,5,1,0,1,1
11205,81,1,"15-50% offer",2018,3,1,0,1,1
11205,81,1,"15-50% offer",2018,2,1,0,1,1
11205,425,0,"0% no offer",2018,6,1,0,1,1
11205,111,0,"0% no offer",2017,11,0,0,1,1
11205,111,0,"0% no offer",2018,4,1,0,1,0
11205,81,1,"15-50% offer",2017,11,1,0,1,1
11205,81,1,"15-50% offer",2018,1,1,0,1,1
11205,111,0,"0% no offer",2017,12,0,1,1,1
11205,447,0,"0% no offer",2017,12,0,1,4,1
11206,60,1,"15-50% offer",2018,1,1,0,1,0
11206,60,1,"15-50% offer",2018,5,1,0,1,0
11206,420,0,"0% no offer",2018,6,1,0,1,1
11206,60,1,"15-50% offer",2018,3,1,0,1,1
11206,77,1,"15-50% offer",2017,11,0,0,1,1
11206,60,1,"15-50% offer",2018,4,1,0,1,0
11206,320,1,"15-50% offer",2017,12,0,1,4,0
11206,60,1,"15-50% offer",2018,2,1,0,1,0
11206,75,1,"15-50% offer",2017,12,0,1,1,0
11206,60,1,"15-50% offer",2017,11,1,0,1,1
11207,53,1,"15-50% offer",2017,11,1,0,1,1
11207,259,1,"15-50% offer",2017,12,0,1,4,1
11207,87,1,"15-50% offer",2017,11,0,0,1,0
11207,71,1,"15-50% offer",2018,5,1,0,1,0
11207,71,1,"15-50% offer",2018,4,1,0,1,0
11207,60,1,"15-50% offer",2017,12,0,1,1,1
11207,64,1,"1-15% offer",2018,2,1,0,1,0
11207,64,1,"1-15% offer",2018,1,1,0,1,0
11207,71,1,"15-50% offer",2018,3,1,0,1,0
11208,548,0,"0% no offer",2018,5,1,0,1,0
11208,548,0,"0% no offer",2018,4,1,0,1,0
11208,1535,1,"15-50% offer",2017,12,0,1,4,0
11208,548,0,"0% no offer",2018,1,1,0,1,0
11208,548,0,"0% no offer",2018,2,1,0,1,0
11208,548,0,"0% no offer",2018,3,1,0,1,0
11208,507,0,"0% no offer",2017,11,1,0,1,0
11208,548,0,"0% no offer",2017,12,0,1,1,0
11208,649,0,"0% no offer",2017,11,0,0,1,0
11209,106,1,"1-15% offer",2017,12,0,1,1,1
11209,113,0,"0% no offer",2017,11,0,0,1,1
11209,413,1,"1-15% offer",2017,12,0,1,4,1
11209,97,1,"1-15% offer",2018,2,1,0,1,1
11209,90,1,"15-50% offer",2017,11,1,0,1,1
11209,103,1,"1-15% offer",2018,3,1,0,1,1
11209,97,1,"1-15% offer",2018,1,1,0,1,1
11209,103,1,"1-15% offer",2018,4,1,0,1,1
11210,243,1,"1-15% offer",2018,3,1,0,1,0
11210,406,0,"0% no offer",2018,5,1,0,1,0
11210,308,0,"0% no offer",2017,11,0,0,1,0
11210,243,1,"1-15% offer",2018,2,1,0,1,0
11210,243,1,"1-15% offer",2018,4,1,0,1,0
11210,1169,0,"0% no offer",2017,12,0,1,4,0
11210,243,1,"1-15% offer",2018,1,1,0,1,0
11210,276,0,"0% no offer",2017,12,0,1,1,0
11210,243,1,"1-15% offer",2017,11,1,0,1,0
